Faculty ID(Primary Key),Univ ID(Foregin Key),College ID(Foreign Key),Full Name,Email,Login ID ,Password,Is Aadhaar Verified?,Are Bank Details Verified?,Is PAN Verified?
F-00411,U-0005,C-24193,,,F-00411,password,Yes,Yes,Yes
F-00412,U-0005,C-24193,,,F-00412,password,Yes,Yes,Yes
F-00413,U-0005,C-24193,,,F-00413,password,Yes,Yes,Yes
F-00414,U-0005,C-24193,,,F-00414,password,No,No,No
F-00415,U-0005,C-24193,,,F-00415,password,Yes,Yes,Yes
F-00416,U-0005,C-24193,,,F-00416,password,Yes,Yes,Yes
F-00417,U-0005,C-24193,,,F-00417,password,Yes,Yes,Yes
F-00418,U-0005,C-24193,,,F-00418,password,No,No,No
F-00419,U-0005,C-24193,,,F-00419,password,Yes,Yes,Yes
F-00420,U-0005,C-24193,,,F-00420,password,No,No,No
F-00421,U-0005,C-24193,,,F-00421,password,Yes,Yes,Yes
F-00422,U-0005,C-24193,,,F-00422,password,Yes,Yes,Yes
F-00423,U-0005,C-24193,,,F-00423,password,No,No,No
F-00424,U-0005,C-24193,,,F-00424,password,No,No,No
F-00425,U-0005,C-24193,,,F-00425,password,Yes,Yes,Yes
F-00426,U-0005,C-24193,,,F-00426,password,No,No,No
F-00427,U-0005,C-24193,,,F-00427,password,Yes,Yes,Yes
F-00428,U-0005,C-24193,,,F-00428,password,No,No,No
F-00429,U-0005,C-24193,,,F-00429,password,Yes,Yes,Yes
F-00430,U-0005,C-24193,,,F-00430,password,Yes,Yes,Yes
F-00431,U-0005,C-24193,,,F-00431,password,Yes,Yes,Yes
F-00432,U-0005,C-24193,,,F-00432,password,No,No,No
F-00433,U-0005,C-24193,,,F-00433,password,Yes,Yes,Yes
F-00434,U-0005,C-24193,,,F-00434,password,Yes,Yes,Yes
F-00435,U-0005,C-24193,,,F-00435,password,Yes,Yes,Yes
F-00436,U-0005,C-24193,,,F-00436,password,No,No,No
F-00437,U-0005,C-24193,,,F-00437,password,Yes,Yes,Yes
F-00438,U-0005,C-24193,,,F-00438,password,No,No,No
F-00439,U-0005,C-24193,,,F-00439,password,Yes,Yes,Yes
F-00440,U-0005,C-24193,,,F-00440,password,Yes,Yes,Yes
F-00441,U-0005,C-24193,,,F-00441,password,No,No,No
F-00442,U-0005,C-24193,,,F-00442,password,No,No,No
F-00443,U-0005,C-24193,,,F-00443,password,Yes,Yes,Yes
F-00444,U-0005,C-24193,,,F-00444,password,No,No,No
F-00445,U-0005,C-24193,,,F-00445,password,Yes,Yes,Yes
F-00446,U-0005,C-24193,,,F-00446,password,No,No,No
F-00447,U-0005,C-24193,,,F-00447,password,Yes,Yes,Yes
F-00448,U-0005,C-24193,,,F-00448,password,Yes,Yes,Yes
F-00449,U-0005,C-24193,,,F-00449,password,Yes,Yes,Yes
F-00450,U-0005,C-24193,,,F-00450,password,No,No,No
F-00451,U-0005,C-24193,,,F-00451,password,Yes,Yes,Yes
F-00452,U-0005,C-24193,,,F-00452,password,Yes,Yes,Yes
F-00453,U-0005,C-24193,,,F-00453,password,Yes,Yes,Yes
F-00454,U-0005,C-24193,,,F-00454,password,No,No,No
F-00455,U-0005,C-24193,,,F-00455,password,Yes,Yes,Yes
F-00456,U-0005,C-24193,,,F-00456,password,No,No,No
F-00457,U-0005,C-24193,,,F-00457,password,Yes,Yes,Yes
F-00458,U-0005,C-24193,,,F-00458,password,Yes,Yes,Yes
F-00459,U-0005,C-24193,,,F-00459,password,No,No,No
F-00460,U-0005,C-24193,,,F-00460,password,No,No,No
F-00461,U-0005,C-24193,,,F-00461,password,Yes,Yes,Yes
F-00462,U-0005,C-24193,,,F-00462,password,No,No,No
F-00463,U-0005,C-24193,,,F-00463,password,Yes,Yes,Yes
F-00464,U-0005,C-24193,,,F-00464,password,No,No,No
F-00465,U-0005,C-24193,,,F-00465,password,Yes,Yes,Yes
F-00466,U-0005,C-24193,,,F-00466,password,Yes,Yes,Yes
F-00467,U-0005,C-24193,,,F-00467,password,Yes,Yes,Yes
F-00468,U-0005,C-24193,,,F-00468,password,No,No,No
F-00469,U-0005,C-24193,,,F-00469,password,Yes,Yes,Yes
F-00470,U-0005,C-24193,,,F-00470,password,Yes,Yes,Yes
F-00471,U-0005,C-24193,,,F-00471,password,Yes,Yes,Yes
F-00472,U-0005,C-24193,,,F-00472,password,No,No,No
F-00473,U-0005,C-24193,,,F-00473,password,Yes,Yes,Yes
F-00474,U-0005,C-24193,,,F-00474,password,No,No,No
F-00475,U-0005,C-24193,,,F-00475,password,Yes,Yes,Yes
F-00476,U-0005,C-24193,,,F-00476,password,Yes,Yes,Yes
F-00477,U-0005,C-24193,,,F-00477,password,No,No,No
F-00478,U-0005,C-24193,,,F-00478,password,No,No,No
F-00479,U-0005,C-24193,,,F-00479,password,Yes,Yes,Yes
F-00480,U-0005,C-24193,,,F-00480,password,No,No,No
F-00481,U-0005,C-24193,,,F-00481,password,Yes,Yes,Yes
F-00482,U-0005,C-24193,,,F-00482,password,No,No,No
F-00483,U-0005,C-24193,,,F-00483,password,Yes,Yes,Yes
F-00484,U-0005,C-24193,,,F-00484,password,Yes,Yes,Yes
F-00485,U-0005,C-24193,,,F-00485,password,Yes,Yes,Yes
F-00486,U-0005,C-24193,,,F-00486,password,No,No,No
F-00487,U-0005,C-24193,,,F-00487,password,Yes,Yes,Yes
F-00488,U-0005,C-24193,,,F-00488,password,Yes,Yes,Yes
F-00489,U-0005,C-24193,,,F-00489,password,Yes,Yes,Yes
F-00490,U-0005,C-24193,,,F-00490,password,No,No,No
F-00491,U-0005,C-24193,,,F-00491,password,Yes,Yes,Yes
F-00492,U-0005,C-24193,,,F-00492,password,No,No,No
F-00493,U-0005,C-24193,,,F-00493,password,Yes,Yes,Yes
F-00494,U-0005,C-24193,,,F-00494,password,Yes,Yes,Yes
F-00495,U-0005,C-24193,,,F-00495,password,No,No,No
F-00496,U-0005,C-24193,,,F-00496,password,No,No,No
F-00497,U-0005,C-24193,,,F-00497,password,Yes,Yes,Yes
F-00498,U-0005,C-24193,,,F-00498,password,No,No,No
F-00499,U-0005,C-24193,,,F-00499,password,Yes,Yes,Yes
F-00500,U-0005,C-24193,,,F-00500,password,No,No,No
F-00501,U-0005,C-24193,,,F-00501,password,Yes,Yes,Yes
F-00502,U-0005,C-24193,,,F-00502,password,Yes,Yes,Yes
F-00503,U-0005,C-24193,,,F-00503,password,Yes,Yes,Yes
F-00504,U-0005,C-24193,,,F-00504,password,No,No,No
F-00505,U-0005,C-24193,,,F-00505,password,Yes,Yes,Yes
F-00506,U-0005,C-24193,,,F-00506,password,Yes,Yes,Yes
F-00507,U-0005,C-24193,,,F-00507,password,Yes,Yes,Yes
F-00508,U-0005,C-24193,,,F-00508,password,No,No,No
F-00509,U-0005,C-24193,,,F-00509,password,Yes,Yes,Yes
F-00510,U-0005,C-24193,,,F-00510,password,No,No,No
F-00511,U-0005,C-24193,,,F-00511,password,Yes,Yes,Yes
F-00512,U-0005,C-24193,,,F-00512,password,Yes,Yes,Yes
F-00513,U-0005,C-24193,,,F-00513,password,No,No,No
F-00514,U-0005,C-24193,,,F-00514,password,No,No,No
F-00515,U-0005,C-24193,,,F-00515,password,Yes,Yes,Yes
F-00516,U-0005,C-24193,,,F-00516,password,No,No,No
F-00517,U-0005,C-24193,,,F-00517,password,Yes,Yes,Yes
F-00518,U-0005,C-24193,,,F-00518,password,No,No,No
F-00519,U-0005,C-24193,,,F-00519,password,Yes,Yes,Yes
F-00520,U-0005,C-24193,,,F-00520,password,Yes,Yes,Yes
F-00521,U-0005,C-24193,,,F-00521,password,Yes,Yes,Yes
F-00522,U-0005,C-24193,,,F-00522,password,No,No,No
F-00523,U-0005,C-24193,,,F-00523,password,Yes,Yes,Yes
F-00524,U-0005,C-24193,,,F-00524,password,Yes,Yes,Yes
F-00525,U-0005,C-24193,,,F-00525,password,Yes,Yes,Yes
F-00526,U-0005,C-24193,,,F-00526,password,No,No,No
F-00527,U-0005,C-24193,,,F-00527,password,Yes,Yes,Yes
F-00528,U-0005,C-24193,,,F-00528,password,No,No,No
F-00529,U-0005,C-24111,,,F-00529,password,Yes,Yes,Yes
F-00530,U-0005,C-24111,,,F-00530,password,Yes,Yes,Yes
F-00531,U-0005,C-24111,,,F-00531,password,No,No,No
F-00532,U-0005,C-24111,,,F-00532,password,No,No,No
F-00533,U-0005,C-24111,,,F-00533,password,Yes,Yes,Yes
F-00534,U-0005,C-24111,,,F-00534,password,No,No,No
F-00535,U-0005,C-24111,,,F-00535,password,Yes,Yes,Yes
F-00536,U-0005,C-24111,,,F-00536,password,No,No,No
F-00537,U-0005,C-24111,,,F-00537,password,Yes,Yes,Yes
F-00538,U-0005,C-24111,,,F-00538,password,Yes,Yes,Yes
F-00539,U-0005,C-24111,,,F-00539,password,Yes,Yes,Yes
F-00540,U-0005,C-24111,,,F-00540,password,No,No,No
F-00541,U-0005,C-24111,,,F-00541,password,Yes,Yes,Yes
F-00542,U-0005,C-24111,,,F-00542,password,Yes,Yes,Yes
F-00543,U-0005,C-24111,,,F-00543,password,Yes,Yes,Yes
F-00544,U-0005,C-24111,,,F-00544,password,No,No,No
F-00545,U-0005,C-24111,,,F-00545,password,Yes,Yes,Yes
F-00546,U-0005,C-24111,,,F-00546,password,No,No,No
F-00547,U-0005,C-24111,,,F-00547,password,Yes,Yes,Yes
F-00548,U-0005,C-24111,,,F-00548,password,Yes,Yes,Yes
F-00549,U-0005,C-24111,,,F-00549,password,No,No,No
F-00550,U-0005,C-24111,,,F-00550,password,No,No,No
F-00551,U-0005,C-24111,,,F-00551,password,Yes,Yes,Yes
F-00552,U-0005,C-24111,,,F-00552,password,No,No,No
F-00553,U-0005,C-24111,,,F-00553,password,Yes,Yes,Yes
F-00554,U-0005,C-24111,,,F-00554,password,No,No,No
F-00555,U-0005,C-24111,,,F-00555,password,Yes,Yes,Yes
F-00556,U-0005,C-24111,,,F-00556,password,Yes,Yes,Yes
F-00557,U-0005,C-24111,,,F-00557,password,Yes,Yes,Yes
F-00558,U-0005,C-24111,,,F-00558,password,No,No,No
F-00559,U-0005,C-24111,,,F-00559,password,Yes,Yes,Yes
F-00560,U-0005,C-24111,,,F-00560,password,Yes,Yes,Yes
F-00561,U-0005,C-24111,,,F-00561,password,Yes,Yes,Yes
F-00562,U-0005,C-24111,,,F-00562,password,No,No,No
F-00563,U-0005,C-24111,,,F-00563,password,Yes,Yes,Yes
F-00564,U-0005,C-24111,,,F-00564,password,No,No,No
F-00565,U-0005,C-24111,,,F-00565,password,Yes,Yes,Yes
F-00566,U-0005,C-24111,,,F-00566,password,Yes,Yes,Yes
F-00567,U-0005,C-24111,,,F-00567,password,No,No,No
F-00568,U-0005,C-24111,,,F-00568,password,No,No,No
F-00569,U-0005,C-24111,,,F-00569,password,Yes,Yes,Yes
F-00570,U-0005,C-24111,,,F-00570,password,No,No,No
F-00571,U-0005,C-24111,,,F-00571,password,Yes,Yes,Yes
F-00572,U-0005,C-24111,,,F-00572,password,No,No,No
F-00573,U-0005,C-24111,,,F-00573,password,Yes,Yes,Yes
F-00574,U-0005,C-24111,,,F-00574,password,Yes,Yes,Yes
F-00575,U-0005,C-24111,,,F-00575,password,Yes,Yes,Yes
F-00576,U-0005,C-24111,,,F-00576,password,No,No,No
F-00577,U-0005,C-24111,,,F-00577,password,Yes,Yes,Yes
F-00578,U-0005,C-24111,,,F-00578,password,Yes,Yes,Yes
F-00579,U-0005,C-24111,,,F-00579,password,Yes,Yes,Yes
F-00580,U-0005,C-24111,,,F-00580,password,No,No,No
F-00581,U-0005,C-24111,,,F-00581,password,Yes,Yes,Yes
F-00582,U-0005,C-24111,,,F-00582,password,No,No,No
F-00583,U-0005,C-24111,,,F-00583,password,Yes,Yes,Yes
F-00584,U-0005,C-24111,,,F-00584,password,Yes,Yes,Yes
F-00585,U-0005,C-24111,,,F-00585,password,No,No,No
F-00586,U-0005,C-24111,,,F-00586,password,No,No,No
F-00587,U-0005,C-24111,,,F-00587,password,Yes,Yes,Yes
F-00588,U-0005,C-24111,,,F-00588,password,No,No,No
F-00589,U-0005,C-24111,,,F-00589,password,Yes,Yes,Yes
F-00590,U-0005,C-24111,,,F-00590,password,No,No,No
F-00591,U-0005,C-24111,,,F-00591,password,Yes,Yes,Yes
F-00592,U-0005,C-24111,,,F-00592,password,Yes,Yes,Yes
F-00593,U-0005,C-24111,,,F-00593,password,Yes,Yes,Yes
F-00594,U-0005,C-24111,,,F-00594,password,No,No,No
F-00595,U-0005,C-24111,,,F-00595,password,Yes,Yes,Yes
F-00596,U-0005,C-24111,,,F-00596,password,Yes,Yes,Yes
F-00597,U-0005,C-24111,,,F-00597,password,Yes,Yes,Yes
F-00598,U-0005,C-24111,,,F-00598,password,No,No,No
F-00599,U-0005,C-24111,,,F-00599,password,Yes,Yes,Yes
F-00600,U-0005,C-24111,,,F-00600,password,No,No,No
F-00601,U-0005,C-24111,,,F-00601,password,Yes,Yes,Yes
F-00602,U-0005,C-24111,,,F-00602,password,Yes,Yes,Yes
F-00603,U-0005,C-24111,,,F-00603,password,No,No,No
F-00604,U-0005,C-24111,,,F-00604,password,No,No,No
F-00605,U-0005,C-24111,,,F-00605,password,Yes,Yes,Yes
F-00606,U-0005,C-24111,,,F-00606,password,No,No,No
F-00607,U-0005,C-24111,,,F-00607,password,Yes,Yes,Yes
F-00608,U-0005,C-24111,,,F-00608,password,No,No,No
F-00609,U-0005,C-24111,,,F-00609,password,Yes,Yes,Yes
F-00610,U-0005,C-24111,,,F-00610,password,Yes,Yes,Yes
F-00611,U-0005,C-24111,,,F-00611,password,Yes,Yes,Yes
F-00612,U-0005,C-24111,,,F-00612,password,No,No,No
F-00613,U-0005,C-24111,,,F-00613,password,Yes,Yes,Yes
F-00614,U-0005,C-24111,,,F-00614,password,Yes,Yes,Yes
F-00615,U-0005,C-24111,,,F-00615,password,Yes,Yes,Yes
F-00616,U-0005,C-24111,,,F-00616,password,No,No,No
F-00617,U-0005,C-24111,,,F-00617,password,Yes,Yes,Yes
F-00618,U-0005,C-24111,,,F-00618,password,No,No,No
F-00619,U-0005,C-24111,,,F-00619,password,Yes,Yes,Yes
F-00620,U-0005,C-24111,,,F-00620,password,Yes,Yes,Yes
F-00621,U-0005,C-24111,,,F-00621,password,No,No,No
F-00622,U-0005,C-24111,,,F-00622,password,No,No,No
F-00623,U-0005,C-24111,,,F-00623,password,Yes,Yes,Yes
F-00624,U-0005,C-24111,,,F-00624,password,No,No,No
F-00625,U-0005,C-24111,,,F-00625,password,Yes,Yes,Yes
F-00626,U-0005,C-24111,,,F-00626,password,No,No,No
F-00627,U-0005,C-24111,,,F-00627,password,Yes,Yes,Yes
F-00628,U-0005,C-24111,,,F-00628,password,Yes,Yes,Yes
F-00629,U-0005,C-24111,,,F-00629,password,Yes,Yes,Yes
F-00630,U-0005,C-24111,,,F-00630,password,No,No,No
F-00631,U-0005,C-24111,,,F-00631,password,Yes,Yes,Yes
F-00632,U-0005,C-24111,,,F-00632,password,Yes,Yes,Yes
F-00633,U-0005,C-24111,,,F-00633,password,Yes,Yes,Yes
F-00634,U-0005,C-24111,,,F-00634,password,No,No,No
F-00635,U-0005,C-24111,,,F-00635,password,Yes,Yes,Yes
F-00636,U-0005,C-24111,,,F-00636,password,No,No,No
F-00637,U-0005,C-24111,,,F-00637,password,Yes,Yes,Yes
F-00638,U-0005,C-24111,,,F-00638,password,Yes,Yes,Yes
F-00639,U-0005,C-24111,,,F-00639,password,No,No,No
F-00640,U-0005,C-24111,,,F-00640,password,No,No,No
F-00641,U-0005,C-24111,,,F-00641,password,Yes,Yes,Yes
F-00642,U-0005,C-24111,,,F-00642,password,No,No,No
F-00643,U-0005,C-24111,,,F-00643,password,Yes,Yes,Yes
F-00644,U-0005,C-24111,,,F-00644,password,No,No,No
F-00645,U-0005,C-24111,,,F-00645,password,Yes,Yes,Yes
F-00646,U-0005,C-24111,,,F-00646,password,Yes,Yes,Yes
F-00647,U-0005,C-24111,,,F-00647,password,Yes,Yes,Yes
F-00648,U-0005,C-24111,,,F-00648,password,No,No,No
F-00649,U-0005,C-24111,,,F-00649,password,Yes,Yes,Yes
F-00650,U-0005,C-24111,,,F-00650,password,Yes,Yes,Yes
F-00651,U-0005,C-24111,,,F-00651,password,Yes,Yes,Yes
F-00652,U-0005,C-24111,,,F-00652,password,No,No,No
F-00653,U-0005,C-24111,,,F-00653,password,Yes,Yes,Yes
F-00654,U-0005,C-24111,,,F-00654,password,No,No,No
F-00655,U-0005,C-24111,,,F-00655,password,Yes,Yes,Yes
F-00656,U-0005,C-24111,,,F-00656,password,Yes,Yes,Yes
F-00657,U-0005,C-24111,,,F-00657,password,No,No,No
F-00658,U-0005,C-24111,,,F-00658,password,No,No,No
F-00659,U-0005,C-24111,,,F-00659,password,Yes,Yes,Yes
F-00660,U-0005,C-24111,,,F-00660,password,No,No,No
F-00661,U-0005,C-24111,,,F-00661,password,Yes,Yes,Yes
F-00662,U-0005,C-24111,,,F-00662,password,No,No,No
F-00663,U-0005,C-24111,,,F-00663,password,Yes,Yes,Yes
F-00664,U-0005,C-24111,,,F-00664,password,Yes,Yes,Yes
F-00665,U-0005,C-24111,,,F-00665,password,Yes,Yes,Yes
F-00666,U-0005,C-24111,,,F-00666,password,No,No,No
F-00667,U-0005,C-24111,,,F-00667,password,Yes,Yes,Yes
F-00668,U-0005,C-24111,,,F-00668,password,Yes,Yes,Yes
F-00669,U-0005,C-24111,,,F-00669,password,Yes,Yes,Yes
F-00670,U-0005,C-24111,,,F-00670,password,No,No,No
F-00671,U-0005,C-24111,,,F-00671,password,Yes,Yes,Yes
F-00672,U-0005,C-24111,,,F-00672,password,No,No,No
F-00673,U-0005,C-24111,,,F-00673,password,Yes,Yes,Yes
F-00674,U-0005,C-24111,,,F-00674,password,Yes,Yes,Yes
F-00675,U-0005,C-24111,,,F-00675,password,No,No,No
F-00676,U-0005,C-24111,,,F-00676,password,No,No,No
F-00677,U-0005,C-24111,,,F-00677,password,Yes,Yes,Yes
F-00678,U-0005,C-24111,,,F-00678,password,No,No,No
F-00679,U-0005,C-24111,,,F-00679,password,Yes,Yes,Yes
F-00680,U-0005,C-24111,,,F-00680,password,No,No,No
F-00681,U-0005,C-24111,,,F-00681,password,Yes,Yes,Yes
F-00682,U-0005,C-24111,,,F-00682,password,Yes,Yes,Yes
F-00683,U-0005,C-24111,,,F-00683,password,Yes,Yes,Yes
F-00684,U-0005,C-24361,,,F-00684,password,No,No,No
F-00685,U-0005,C-24361,,,F-00685,password,Yes,Yes,Yes
F-00686,U-0005,C-24361,,,F-00686,password,Yes,Yes,Yes
F-00687,U-0005,C-24361,,,F-00687,password,Yes,Yes,Yes
F-00688,U-0005,C-24361,,,F-00688,password,No,No,No
F-00689,U-0005,C-24361,,,F-00689,password,Yes,Yes,Yes
F-00690,U-0005,C-24361,,,F-00690,password,No,No,No
F-00691,U-0005,C-24361,,,F-00691,password,Yes,Yes,Yes
F-00692,U-0005,C-24361,,,F-00692,password,Yes,Yes,Yes
F-00693,U-0005,C-24361,,,F-00693,password,No,No,No
F-00694,U-0005,C-24361,,,F-00694,password,No,No,No
F-00695,U-0005,C-24361,,,F-00695,password,Yes,Yes,Yes
F-00696,U-0005,C-24361,,,F-00696,password,No,No,No
F-00697,U-0005,C-24361,,,F-00697,password,Yes,Yes,Yes
F-00698,U-0005,C-24361,,,F-00698,password,No,No,No
F-00699,U-0005,C-24361,,,F-00699,password,Yes,Yes,Yes
F-00700,U-0005,C-24361,,,F-00700,password,Yes,Yes,Yes
F-00701,U-0005,C-24361,,,F-00701,password,Yes,Yes,Yes
F-00702,U-0005,C-24361,,,F-00702,password,No,No,No
F-00703,U-0005,C-24361,,,F-00703,password,Yes,Yes,Yes
F-00704,U-0005,C-24361,,,F-00704,password,Yes,Yes,Yes
F-00705,U-0005,C-24361,,,F-00705,password,Yes,Yes,Yes
F-00706,U-0005,C-24361,,,F-00706,password,No,No,No
F-00707,U-0005,C-24361,,,F-00707,password,Yes,Yes,Yes
F-00708,U-0005,C-24361,,,F-00708,password,No,No,No
F-00709,U-0005,C-24361,,,F-00709,password,Yes,Yes,Yes
F-00710,U-0005,C-24361,,,F-00710,password,Yes,Yes,Yes
F-00711,U-0005,C-24361,,,F-00711,password,No,No,No
F-00712,U-0005,C-24361,,,F-00712,password,No,No,No
F-00713,U-0005,C-24361,,,F-00713,password,Yes,Yes,Yes
F-00714,U-0005,C-24361,,,F-00714,password,No,No,No
F-00715,U-0005,C-24361,,,F-00715,password,Yes,Yes,Yes
F-00716,U-0005,C-24361,,,F-00716,password,No,No,No
F-00717,U-0005,C-24361,,,F-00717,password,Yes,Yes,Yes
F-00718,U-0005,C-24361,,,F-00718,password,Yes,Yes,Yes
F-00719,U-0005,C-24361,,,F-00719,password,Yes,Yes,Yes
F-00720,U-0005,C-24361,,,F-00720,password,No,No,No
F-00721,U-0005,C-24361,,,F-00721,password,Yes,Yes,Yes
F-00722,U-0005,C-24361,,,F-00722,password,Yes,Yes,Yes
F-00723,U-0005,C-24361,,,F-00723,password,Yes,Yes,Yes
F-00724,U-0005,C-24361,,,F-00724,password,No,No,No
F-00725,U-0005,C-24361,,,F-00725,password,Yes,Yes,Yes
F-00726,U-0005,C-24361,,,F-00726,password,No,No,No
F-00727,U-0005,C-24361,,,F-00727,password,Yes,Yes,Yes
F-00728,U-0005,C-24361,,,F-00728,password,Yes,Yes,Yes
F-00729,U-0005,C-24361,,,F-00729,password,No,No,No
F-00730,U-0005,C-24361,,,F-00730,password,No,No,No
F-00731,U-0005,C-24361,,,F-00731,password,Yes,Yes,Yes
F-00732,U-0005,C-24361,,,F-00732,password,No,No,No
F-00733,U-0005,C-24361,,,F-00733,password,Yes,Yes,Yes
F-00734,U-0005,C-24361,,,F-00734,password,No,No,No
F-00735,U-0005,C-24361,,,F-00735,password,Yes,Yes,Yes
F-00736,U-0005,C-24361,,,F-00736,password,Yes,Yes,Yes
F-00737,U-0005,C-24361,,,F-00737,password,Yes,Yes,Yes
F-00738,U-0005,C-24361,,,F-00738,password,No,No,No
F-00739,U-0005,C-24361,,,F-00739,password,Yes,Yes,Yes
F-00740,U-0005,C-24361,,,F-00740,password,Yes,Yes,Yes
F-00741,U-0005,C-24361,,,F-00741,password,Yes,Yes,Yes
F-00742,U-0005,C-24361,,,F-00742,password,No,No,No
F-00743,U-0005,C-23995,,,F-00743,password,Yes,Yes,Yes
F-00744,U-0005,C-23995,,,F-00744,password,No,No,No
F-00745,U-0005,C-23995,,,F-00745,password,Yes,Yes,Yes
F-00746,U-0005,C-23995,,,F-00746,password,Yes,Yes,Yes
F-00747,U-0005,C-23995,,,F-00747,password,No,No,No
F-00748,U-0005,C-23995,,,F-00748,password,No,No,No
F-00749,U-0005,C-23995,,,F-00749,password,Yes,Yes,Yes
F-00750,U-0005,C-23995,,,F-00750,password,No,No,No
F-00751,U-0005,C-23995,,,F-00751,password,Yes,Yes,Yes
F-00752,U-0005,C-23995,,,F-00752,password,No,No,No
F-00753,U-0005,C-23995,,,F-00753,password,Yes,Yes,Yes
F-00754,U-0005,C-23995,,,F-00754,password,Yes,Yes,Yes
F-00755,U-0005,C-23995,,,F-00755,password,Yes,Yes,Yes
F-00756,U-0005,C-23995,,,F-00756,password,No,No,No
F-00757,U-0005,C-23995,,,F-00757,password,Yes,Yes,Yes
F-00758,U-0005,C-23995,,,F-00758,password,Yes,Yes,Yes
F-00759,U-0005,C-23995,,,F-00759,password,Yes,Yes,Yes
F-00760,U-0005,C-23995,,,F-00760,password,No,No,No
F-00761,U-0005,C-23995,,,F-00761,password,Yes,Yes,Yes
F-00762,U-0005,C-23995,,,F-00762,password,No,No,No
F-00763,U-0005,C-23995,,,F-00763,password,Yes,Yes,Yes
F-00764,U-0005,C-23995,,,F-00764,password,Yes,Yes,Yes
F-00765,U-0005,C-23995,,,F-00765,password,No,No,No
F-00766,U-0005,C-23995,,,F-00766,password,No,No,No
F-00767,U-0005,C-23995,,,F-00767,password,Yes,Yes,Yes
F-00768,U-0005,C-23995,,,F-00768,password,No,No,No
F-00769,U-0005,C-23995,,,F-00769,password,Yes,Yes,Yes
F-00770,U-0005,C-23995,,,F-00770,password,No,No,No
F-00771,U-0005,C-23995,,,F-00771,password,Yes,Yes,Yes
F-00772,U-0005,C-23995,,,F-00772,password,Yes,Yes,Yes
F-00773,U-0005,C-23995,,,F-00773,password,Yes,Yes,Yes
F-00774,U-0005,C-23995,,,F-00774,password,No,No,No
F-00775,U-0005,C-23995,,,F-00775,password,Yes,Yes,Yes
F-00776,U-0005,C-23995,,,F-00776,password,Yes,Yes,Yes
F-00777,U-0005,C-23995,,,F-00777,password,Yes,Yes,Yes
F-00778,U-0005,C-23995,,,F-00778,password,No,No,No
F-00779,U-0005,C-23995,,,F-00779,password,Yes,Yes,Yes
F-00780,U-0005,C-23995,,,F-00780,password,No,No,No
F-00781,U-0005,C-23995,,,F-00781,password,Yes,Yes,Yes
F-00782,U-0005,C-23995,,,F-00782,password,Yes,Yes,Yes
F-00783,U-0005,C-23886,,,F-00783,password,No,No,No
F-00784,U-0005,C-23886,,,F-00784,password,No,No,No
F-00785,U-0005,C-23886,,,F-00785,password,Yes,Yes,Yes
F-00786,U-0005,C-23886,,,F-00786,password,No,No,No
F-00787,U-0005,C-23886,,,F-00787,password,Yes,Yes,Yes
F-00788,U-0005,C-23886,,,F-00788,password,No,No,No
F-00789,U-0005,C-23886,,,F-00789,password,Yes,Yes,Yes
F-00790,U-0005,C-23886,,,F-00790,password,Yes,Yes,Yes
F-00791,U-0005,C-23886,,,F-00791,password,Yes,Yes,Yes
F-00792,U-0005,C-23886,,,F-00792,password,No,No,No
F-00793,U-0005,C-23886,,,F-00793,password,Yes,Yes,Yes
F-00794,U-0005,C-23886,,,F-00794,password,Yes,Yes,Yes
F-00795,U-0005,C-23886,,,F-00795,password,Yes,Yes,Yes
F-00796,U-0005,C-23886,,,F-00796,password,No,No,No
F-00797,U-0005,C-23886,,,F-00797,password,Yes,Yes,Yes
F-00798,U-0005,C-23886,,,F-00798,password,No,No,No
F-00799,U-0005,C-23886,,,F-00799,password,Yes,Yes,Yes
F-00800,U-0005,C-23886,,,F-00800,password,Yes,Yes,Yes
F-00801,U-0005,C-23886,,,F-00801,password,No,No,No
F-00802,U-0005,C-23886,,,F-00802,password,No,No,No
F-00803,U-0005,C-23886,,,F-00803,password,Yes,Yes,Yes
F-00804,U-0005,C-23886,,,F-00804,password,No,No,No
F-00805,U-0005,C-23886,,,F-00805,password,Yes,Yes,Yes
F-00806,U-0005,C-23886,,,F-00806,password,No,No,No
F-00807,U-0005,C-23886,,,F-00807,password,Yes,Yes,Yes
F-00808,U-0005,C-23886,,,F-00808,password,Yes,Yes,Yes
F-00809,U-0005,C-23886,,,F-00809,password,Yes,Yes,Yes
F-00810,U-0005,C-23886,,,F-00810,password,No,No,No
F-00811,U-0005,C-23849,,,F-00811,password,Yes,Yes,Yes
F-00812,U-0005,C-23849,,,F-00812,password,Yes,Yes,Yes
F-00813,U-0005,C-23849,,,F-00813,password,Yes,Yes,Yes
F-00814,U-0005,C-23849,,,F-00814,password,No,No,No
F-00815,U-0005,C-23849,,,F-00815,password,Yes,Yes,Yes
F-00816,U-0005,C-23849,,,F-00816,password,No,No,No
F-00817,U-0005,C-23849,,,F-00817,password,Yes,Yes,Yes
F-00818,U-0005,C-23849,,,F-00818,password,Yes,Yes,Yes
F-00819,U-0005,C-23849,,,F-00819,password,No,No,No
F-00820,U-0005,C-23849,,,F-00820,password,No,No,No
F-00821,U-0005,C-23849,,,F-00821,password,Yes,Yes,Yes
F-00822,U-0005,C-23849,,,F-00822,password,No,No,No
F-00823,U-0005,C-23849,,,F-00823,password,Yes,Yes,Yes
